88,11742.94,1275949.741,157019.922,2693984.408,1948,0
89,6036.19,1277477.345,156384.6386,1473664.65,805,0
90,7945.47,1276934.289,156944.7306,1902733.66,3386,0
91,4501.24,1275943.587,158470.0101,832589.5303,2608,0
92,4783.16,1276838.246,158480.3395,1195725.346,5224,0
93,8047.52,1274317.883,156910.2499,1259326.228,1999,0
94,2796.12,1274740.805,157277.4938,294192.6587,238,0
95,3679.02,1274054.606,156201.2818,787231.0323,1453,0
96,2352.17,1273454.469,156338.2747,268779.9976,584,0
97,4835.01,1273890.394,157605.238,1046406.224,2961,0
98,7891.96,1274352.339,158182.159,1691766.892,2181,0
99,5651.71,1272636.698,158466.4523,1375932.889,3545,0
100,6875.49,1272801.839,157648.2217,807708.0611,2046,0
101,4888.05,1272076.946,157558.1831,785505.1871,3220,0
102,5040.15,1271808.652,155668.0189,836562.2683,889,0
103,2553.93,1271451.563,157638.4976,381152.5894,2349,0
104,4141.82,1271457.368,156674.2597,1068752.693,2783,0
105,5870.08,1270262.653,158445.8332,880500.3068,2159,0
106,6116.83,1269396.374,158584.5517,1601489.1,2696,0
107,5704.27,1270631.404,157824.4631,945287.7117,3061,0
108,5705.35,1270789.055,157035.2218,808501.6275,2309,0
109,8018.52,1269874.994,156498.0238,2429145.53,4661,0
110,6809.57,1270991.415,155073.521,1865406.649,3634,0
111,7474.79,1270974.218,153298.3686,1442573.571,5818,0
112,4288.23,1270377.165,154058.9948,607468.1229,2447,0
113,5822.98,1269828.237,154950.0196,1362683.192,4111,0
114,6814.59,1270357.271,159042.8437,935594.4099,56,0
115,4983.8,1268795.945,157484.1114,923879.3474,530,0
116,7854.05,1266719.03,161155.3577,834225.0723,495,0
117,6347.59,1266805.333,160639.7689,1418524.563,3053,0
118,5454.06,1268753.539,158661.4817,508078.9437,466,0
119,6698.75,1268152.564,159486.6925,1837608.278,2954,0
120,3140.17,1265348.971,160580.5512,345973.8654,595,0
121,4895.64,1265967.374,160238.4547,886575.7687,2996,0
122,7949.92,1268745.191,155457.7862,2551116.395,4540,0
123,3903,1268974.897,160930.2122,709729.4291,2506,0
124,6674.33,1268813.746,160469.2445,1472817.491,39,0
125,2047.28,1269778.918,160609.5881,199746.6921,508,0
126,3106.28,1270463.478,160840.1193,547177.1584,886,0
127,5760.59,1270591.674,160298.5412,1246294.69,270,0
128,3693.76,1270114.107,161178.7388,428879.5779,1938,0
129,4592.79,1271126.406,161278.1847,600231.1467,2635,0
130,7077.53,1272178.715,162275.4906,1546695.695,2540,0
131,6657.47,1271556.544,162897.9162,683275.154,1254,0
132,2343.99,1269936.745,161441.726,247727.6428,1262,0
133,3525.83,1269139.969,161478.1121,556313.996,973,0
134,4004.57,1270468.141,162041.8636,651005.9818,1751,0
135,10931,1268812.135,164723.1535,2518742.036,2772,0
136,5368.43,1269510.662,164167.7468,685397.6827,1897,0
137,4256.41,1270294.266,163802.0358,809215.6349,2526,0
138,6575.95,1269566.924,165434.8769,1034962.565,1077,0
139,5424.52,1269796.455,162276.5406,1208053.575,3293,0
140,6136.48,1269353.646,162823.6441,1118134.632,1983,0
141,5940.34,1271090.479,162677.8279,1644454.238,3040,0
142,4581.37,1266944.596,163891.4551,1178553.647,2868,0
143,3970.15,1267606.2,163357.1649,604371.1403,2129,0
144,9597.96,1267585.614,161983.4484,2704897.246,3026,0
145,5539.96,1267828.41,164339.8347,1275086.336,3053,0
146,7550.89,1268389.958,162932.7397,1450219.36,3925,0
147,5757.2,1265763.513,156150.9964,1142957.289,485,0
148,6451.4,1265038.482,160297.4922,1032780.358,1447,0
149,9372.72,1264367.428,159600.0609,2551549.925,1099,0
150,6482.86,1267566.981,157958.5952,1730009.308,3093,0
151,4873.73,1266314.998,157057.5182,681619.121,1028,0
152,4762.51,1267023.167,159584.9956,1328967.339,2571,0
153,3503.89,1267001.623,158781.878,618984.7701,1628,0
154,6231.49,1272604.77,154775.0008,1250488.146,2191,0
155,6532.45,1273332.797,154942.571,1458699.05,4320,0
156,9166.61,1273673.144,153593.0251,1585480.683,4174,0
157,3737.56,1272328.085,156467.6819,775636.215,4432,0
